# Wettercode - "weatherng-sd & weatherng"
# http://edg3.co.uk/snippets/weather-location-codes/
#
# Deutschland 
# http://edg3.co.uk/snippets/weather-location-codes/germany/
#
# mango 06.08.2012
#
GMXX1965, Burgkirchen
GMXX1966, Clausen
GMXX1967, Dahn
GMXX1968, Hullhorst
GMXX1969, Gifhorn
GMXX1970, Gustrow
GMXX1971, Ergoldsbach
GMXX1972, Grosserlach
GMXX1973, Ungerhausen
GMXX1974, Weyarn
GMXX1975, Bark
GMXX1976, Uedem
GMXX1977, Buxtehude
GMXX1978, Frondenberg
GMXX1979, Schleusingen
GMXX1980, Fellheim
GMXX1981, Steffenberg
GMXX1982, Schwarzach au Main
GMXX1983, Wiederitzsch
GMXX1984, Weissenhorn
GMXX1985, Oberau
GMXX1986, Hemmingen
GMXX1987, Bad Duben
GMXX1988, Arnsdorf bei Dresden
GMXX1989, Ritterhude
GMXX1990, Zorbig
GMXX1991, Titting
GMXX1992, Chamerau
GMXX1993, Filsum
GMXX1994, Ornbau
GMXX1995, Esch
GMXX1996, Becherbach
GMXX1997, Hirschhorn
GMXX1998, Lehesten
GMXX1999, Waldachtal
GMXX2000, Niederlangen
GMXX2001, Ottensoos
GMXX2002, Buch a. Erlbach
GMXX2003, Landesbergen
GMXX2004, Aindling
GMXX2005, Weissenstadt
GMXX2006, Horb
GMXX2007, Wegeleben
GMXX2008, Soyen
GMXX2009, Pullenreuth
GMXX2010, Nusplingen
GMXX2011, Gerbstedt
GMXX2012, Henfenfeld
GMXX2013, Konigsbronn
GMXX2014, Sarstedt
GMXX2015, Kirchhain
GMXX2016, Osten
GMXX2017, Grosshabersdorf
GMXX2018, Stornstein
GMXX2019, Oppach
GMXX2020, Dielmissen
GMXX2021, Grossheide
GMXX2022, Birkenheide
GMXX2023, Ascha
GMXX2024, Unterleinleiter
GMXX2025, Kelsterbach
GMXX2026, Dausenau
GMXX2027, Lissendorf
GMXX2028, Schnaitsee
GMXX2029, Camburg
GMXX2030, Rehden
GMXX2031, Stadtbergen
GMXX2032, Coppenbrugge
GMXX2033, Herscheid
GMXX2034, Auerbach
GMXX2035, Nebel
GMXX2036, Geltendorf
GMXX2037, Amstetten
GMXX2038, Crottendorf
GMXX2039, Stettfeld
GMXX2040, Moosburg
GMXX2041, Marktschorgast
GMXX2042, Unterluss
GMXX2043, Kunzell
GMXX2044, Inning
GMXX2045, Wieden
GMXX2046, Hockendorf
GMXX2047, Siegelsbach
GMXX2048, Urbar
GMXX2049, Bous
GMXX2050, Scheibenhardt
GMXX2051, Unkel
GMXX2052, Baunach
GMXX2053, Breiholz
GMXX2054, Fensterbach
GMXX2055, Bad Liebenwerda
GMXX2056, Gotha
GMXX2057, Malberg
GMXX2058, Billigheim
GMXX2059, Winsen/Aller
GMXX2060, Rottach-Egern
GMXX2061, Ebrach
GMXX2062, Klostermansfeld
GMXX2063, Barum
GMXX2064, Karbach
GMXX2065, Aldersbach
GMXX2066, Koditz
GMXX2067, Selm
GMXX2068, Vaale
GMXX2069, Adelsheim
GMXX2070, Sinsheim
GMXX2071, Falkenberg
GMXX2072, Kreuzwertheim
GMXX2073, Neuhaus/Pegnitz
GMXX2074, Kamenz
GMXX2075, Linau
GMXX2076, Merchweiler
GMXX2077, Unterreichenbach
GMXX2078, Obernburg
GMXX2079, Kirchham
GMXX2080, Aschau am Inn
GMXX2081, Hagen am Teutoburger Wald
GMXX2082, Ochtendung
GMXX2083, Wachtersbach
GMXX2084, Rodersheim-Gronau
GMXX2085, Gebenbach
GMXX2086, Murg
GMXX2087, Bohmte
GMXX2088, Mulheim/Ruhr
GMXX2089, Grainau
GMXX2090, Wenzenbach
GMXX2091, Dudeldorf
GMXX2092, Wolfen
GMXX2093, Schongau
GMXX2094, Stadt Wehlen
GMXX2095, Monzelfeld
GMXX2096, Stadland
GMXX2097, Baiersdorf
GMXX2098, Hassfurt
GMXX2099, Neckarbischofsheim
GMXX2100, Tonning
GMXX2101, Weinbohla
GMXX2102, Sulzbach/Saar
GMXX2103, Triberg im Schwarzwald
GMXX2104, Schlettau
GMXX2105, Selsingen
GMXX2106, Rot an der Rot
GMXX2107, Toppeln
GMXX2108, Rulzheim
GMXX2109, Auerbach/Vogtland
GMXX2110, Ehrenkirchen
GMXX2111, Wald-Michelbach
GMXX2112, Ascheberg/Holstein
GMXX2113, Ferdinandshof
GMXX2114, Supplingenburg
GMXX2115, Fahrenbach
GMXX2116, Kurnach
GMXX2117, Poxdorf
GMXX2118, Mildstedt
GMXX2119, Benneckenstein
GMXX2120, Saaldorf
GMXX2121, Kollow
GMXX2122, Dorphof
GMXX2123, Bruchhausen-Vilsen
GMXX2124, Kastellaun
GMXX2125, Beimerstetten
GMXX2126, Banteln
GMXX2127, Welzow
GMXX2128, Ferschweiler
GMXX2129, Hohenahr
GMXX2130, Neumarkt-Sankt Veit
GMXX2131, Burgebrach
GMXX2132, Boel
GMXX2133, Veringenstadt
GMXX2134, Seeshaupt
GMXX2135, Oststeinbek
GMXX2136, Elbe
GMXX2137, Wiesloch
GMXX2138, Butthard
GMXX2139, Raisting
GMXX2140, Munstermaifeld
GMXX2141, Kaufungen
GMXX2142, Gorleben
GMXX2143, Blankenfelde
GMXX2144, Hainsfarth
GMXX2145, Willmering
GMXX2146, Weng
GMXX2147, Waldkappel
GMXX2148, Schonkirchen
GMXX2149, Gerolsbach
GMXX2150, Grambow
GMXX2151, Lengede
GMXX2152, Wenden
GMXX2153, Obrigheim
GMXX2154, Ballrechten-Dottingen
GMXX2155, Ravenstein
GMXX2156, Niedernhall
GMXX2157, Baar
GMXX2158, Eisenberg
GMXX2159, Deggenhausertal
GMXX2160, Ruhland
GMXX2161, Frielendorf
GMXX2162, Mommenheim
GMXX2163, Kayna
GMXX2164, Kriegsfeld
GMXX2165, Wutha-Farnroda
GMXX2166, Buttenwiesen
GMXX2167, Rattenberg
GMXX2168, Norten-Hardenberg
GMXX2169, Heuchelheim
GMXX2170, Beeskow
GMXX2171, Karstadt
GMXX2172, Seedorf
GMXX2173, Kelheim
GMXX2174, Rauhenebrach
GMXX2175, Adelsdorf
GMXX2176, Rain
GMXX2177, Jameln
GMXX2178, Bundenbach
GMXX2179, Offenau
GMXX2180, Ottendorf-Okrilla
GMXX2181, Gaildorf
GMXX2182, Bad Marienberg
GMXX2183, Rohr
GMXX2184, Konigsheim
GMXX2185, Niederrieden
GMXX2186, Kretz
GMXX2187, Hauneck
GMXX2188, Bausendorf
GMXX2189, Beltheim
GMXX2190, Deisslingen
GMXX2191, Bad Pyrmont
GMXX2192, Oberderdingen
GMXX2193, Obersdorf
GMXX2194, Diedorf
GMXX2195, Rottenbach
GMXX2196, Wiesmoor
GMXX2197, Valley
GMXX2198, Wittgensdorf
GMXX2199, Sudbrookmerland
GMXX2200, Bad Nenndorf
GMXX2201, Altenbeken
GMXX2202, Lemgo
GMXX2203, Hohenfelde
GMXX2204, Schnelldorf
GMXX2205, Worpswede
GMXX2206, Bernburg
GMXX2207, Spiegelberg
GMXX2208, Lambsheim
GMXX2209, Hirschau
GMXX2210, Dollerup
GMXX2211, Breitenberg
GMXX2212, Geldern
GMXX2213, Grossolbersdorf
GMXX2214, Hoya
GMXX2215, Molln
GMXX2216, Sochtenau
GMXX2217, Eggebek
GMXX2218, Etzelwang
GMXX2219, Marktrodach
GMXX2220, Grafenhausen
GMXX2221, Droyssig
GMXX2222, Boklund
GMXX2223, Amerang
GMXX2224, Stubenberg
GMXX2225, Grimma
GMXX2226, Neuried
GMXX2227, Schesslitz
GMXX2228, Nister
GMXX2229, Suderlugum
GMXX2230, Landau/Isar
GMXX2231, Rinchnach
GMXX2232, Weida
GMXX2233, Klotze
GMXX2234, Lauterhofen
GMXX2235, Niederworresbach
GMXX2236, Abtsgmund
GMXX2237, Melle
GMXX2238, Steimbke
GMXX2239, Brensbach
GMXX2240, Guben
GMXX2241, Schonbrunn/Steigerwald
GMXX2242, Neckartailfingen
GMXX2243, Gleissenberg
GMXX2244, Hopsten
GMXX2245, Melbeck
GMXX2246, Schnabelwaid
GMXX2247, Nottuln
GMXX2248, Adlkofen
GMXX2249, Sigmarszell
GMXX2250, Dannewerk
GMXX2251, Battweiler
GMXX2252, Plech
GMXX2253, Sankt Katharinen
GMXX2254, Altotting
GMXX2255, Stadtallendorf
GMXX2256, Wustrow
GMXX2257, Schonbrunn
GMXX2258, Nordheim/Rhon
GMXX2259, Grossharrie
GMXX2260, Flossenburg
GMXX2261, Schiffdorf
GMXX2262, Alsbach-Hahnlein
GMXX2263, Herdwangen-Schonach
GMXX2264, Gars
GMXX2265, Raddestorf
GMXX2266, Dellfeld
GMXX2267, Ottersberg
GMXX2268, Kehl
GMXX2269, Osterwieck
GMXX2270, Lachen
GMXX2271, Hecklingen
GMXX2272, Bruchkobel
GMXX2273, Niedersachswerfen
GMXX2274, Lauben
GMXX2275, Weener
GMXX2276, Unterensingen
GMXX2277, Saal
GMXX2278, Kieselbronn
GMXX2279, Garching/Munchen
GMXX2280, Lenzen
GMXX2281, Grafenhainichen
GMXX2282, Sprendlingen
GMXX2283, Marienberg
GMXX2284, Sandersdorf
GMXX2285, Notzingen
GMXX2286, Stegen
GMXX2287, Mittelstenahe
GMXX2288, Kupferzell
GMXX2289, Birenbach
GMXX2290, Hillesheim
GMXX2291, Rehburg-Loccum
GMXX2292, Grafing/Munchen
GMXX2293, Gnoien
GMXX2294, Steinsfeld
GMXX2295, Achim
GMXX2296, Wildau
GMXX2297, Essingen
GMXX2298, Vaihingen
GMXX2299, Stadensen
GMXX2300, Strullendorf
GMXX2301, Jossnitz
GMXX2302, Legau
GMXX2303, Kusel
GMXX2304, Beverstedt
GMXX2305, Petersberg
GMXX2306, Heusweiler
GMXX2307, Tirschenreuth
GMXX2308, Eschbronn
GMXX2309, Beuron
GMXX2310, Singen
GMXX2311, Nentershausen
GMXX2312, Mutterstadt
GMXX2313, Haan
GMXX2314, Ratzlingen
GMXX2315, Nonnweiler
GMXX2316, Lengerich
GMXX2317, Templin
GMXX2318, Sindelfingen
GMXX2319, Pfakofen
GMXX2320, Thalmassing
GMXX2321, Norderstapel
GMXX2322, Aub
GMXX2323, Heideck
GMXX2324, Radbruch
GMXX2325, Oberaurach
GMXX2326, Rodach
GMXX2327, Weiler
GMXX2328, Eime
GMXX2329, Lohsa
GMXX2330, Hartheim
GMXX2331, Crailsheim
GMXX2332, Ettringen
GMXX2333, Senden
GMXX2334, Zoblitz
GMXX2335, Partenstein
GMXX2336, Lam
GMXX2337, Motten
GMXX2338, Pollhagen
GMXX2339, Betzigau
GMXX2340, Simbach au Inn
GMXX2341, Langerwisch
GMXX2342, Eppendorf
GMXX2343, Weilrod
GMXX2344, Moosinning
GMXX2345, Gefrees
GMXX2346, Kunzing
GMXX2347, Ditzingen
GMXX2348, Schwarzenberg
GMXX2349, Bokensdorf
GMXX2350, Bad Lausick
GMXX2351, Gauting
GMXX2352, Esthal
GMXX2353, Grevesmuhlen
GMXX2354, Ostheim
GMXX2355, Niederfrohna
GMXX2356, Roigheim
GMXX2357, Leezen
GMXX2358, Weenzen
GMXX2359, Walchum
GMXX2360, Heroldsberg
GMXX2361, Schmalensee
GMXX2362, Schkeuditz
GMXX2363, Altenriet
GMXX2364, Aidlingen
GMXX2365, Posing
GMXX2366, Balve
GMXX2367, Neubulach
GMXX2368, Achberg
GMXX2369, Unterneukirchen
GMXX2370, Ursberg
GMXX2371, Lohberg
GMXX2372, Westheim
GMXX2373, Ginsheim-Gustavsburg
GMXX2374, Twieflingen
GMXX2375, Welzheim
GMXX2376, Harxheim
GMXX2377, Rhede/Ems
GMXX2378, Schallstadt
GMXX2379, Wunstorf
GMXX2380, Bad Zwischenahn
GMXX2381, Gundremmingen
GMXX2382, Guttenberg
GMXX2383, Kirchheim/Munchen
GMXX2384, Mulda
GMXX2385, Kaisheim
GMXX2386, Putzbrunn
GMXX2387, Gromitz
GMXX2388, Hornum
GMXX2389, Wansleben
GMXX2390, Albstadt
GMXX2391, Waldbronn
GMXX2392, Gengenbach
GMXX2393, Iggingen
GMXX2394, Mehlmeisel
GMXX2395, Schneeberg
GMXX2396, Gingen
GMXX2397, Furstenzell
GMXX2398, Lengenfeld
GMXX2399, Hilden
GMXX2400, Gutzkow
GMXX2401, Egg
GMXX2402, Kaulsdorf
GMXX2403, Ladelund
GMXX2404, Edingen-Neckarhausen
GMXX2405, Goldkronach
GMXX2406, Altenau
GMXX2407, Hankensbuttel
GMXX2408, Metzingen
GMXX2409, Sulzfeld
GMXX2410, Schwanewede
GMXX2411, Sassenburg
GMXX2412, Obersochering
GMXX2413, Loningen
GMXX2414, Stadtsteinach
GMXX2415, Bergatreute
GMXX2416, Werbach
GMXX2417, Gehrde
GMXX2418, Woltershausen
GMXX2419, Gechingen
GMXX2420, Hohenfurch
GMXX2421, Nordwalde
GMXX2422, Wustenrot
GMXX2423, Tensfeld
GMXX2424, Weihenzell
GMXX2425, Tittling
GMXX2426, Haag/Oberbayern
GMXX2427, Bad Bentheim
GMXX2428, Hinterzarten
GMXX2429, Ronshausen
GMXX2430, Sterley
GMXX2431, Hohne
GMXX2432, Ziertheim
GMXX2433, Aufhausen
GMXX2434, Osterburg
GMXX2435, Sagard
GMXX2436, Betzenstein
GMXX2437, Esterwegen
GMXX2438, Balingen
GMXX2439, Frankisch-Crumbach
GMXX2440, Schwanstetten
GMXX2441, Oberndorf
GMXX2442, Langenhorn
GMXX2443, Hohenstein
GMXX2444, Hermsdorf
GMXX2445, Osterby
GMXX2446, Holzgerlingen
GMXX2447, Gehrden
GMXX2448, Oberding
GMXX2449, Hohberg
GMXX2450, Langenwetzendorf
GMXX2451, Rahden
GMXX2452, Kempen
GMXX2453, Grumbach
GMXX2454, Gedern
GMXX2455, Windischeschenbach
GMXX2456, Zernsdorf
GMXX2457, Grattersdorf
GMXX2458, Prohn
GMXX2459, Ssttfeld
GMXX2460, Wallendorf
GMXX2461, Gnarrenburg
GMXX2462, Grafenwiesen
GMXX2463, Langwedel
GMXX2464, Gusenburg
GMXX2465, Auggen
GMXX2466, Neulingen
GMXX2467, Munchsmunster
GMXX2468, Hebertshausen
GMXX2469, Elmenhorst
GMXX2470, Eussenheim
GMXX2471, Schweich
GMXX2472, Langelsheim
GMXX2473, Zetel
GMXX2474, Achern
GMXX2475, Rottingen
GMXX2476, Rosslau
GMXX2477, Rauschenberg
GMXX2478, Seesen
GMXX2479, Wessobrunn
GMXX2480, Bad Buchau
GMXX2481, Ebermannsdorf
GMXX2482, Herbolzheim
GMXX2483, Greussenheim
GMXX2484, Hiltenfingen
GMXX2485, Kirchhaslach
GMXX2486, Nalbach
GMXX2487, Voltlage
GMXX2488, Speicher
GMXX2489, Eicklingen
GMXX2490, Kaltennordheim
GMXX2491, Bergkamen
GMXX2492, Schwarzenfeld
GMXX2493, Bad Orb
GMXX2494, Hartmannsdorf
GMXX2495, Rohrenfels
GMXX2496, Schenefeld
GMXX2497, Herschbach
GMXX2498, Prichsenstadt
GMXX2499, Diekholzen
GMXX2500, Donauworth
GMXX2501, Kirchberg
GMXX2502, Rodental
GMXX2503, Heinersreuth
GMXX2504, Horben
GMXX2505, Erzhausen
GMXX2506, Usedom
GMXX2507, Neusass
GMXX2508, Schnega
GMXX2509, Raschau
GMXX2510, Pinzberg
GMXX2511, Wildflecken
GMXX2512, Alsdorf
GMXX2513, Bad Kohlgrub
GMXX2514, Schemmerhofen
GMXX2515, Halsbrucke
GMXX2516, Unterammergau
GMXX2517, Walddorfhaslach
GMXX2518, Sesslach
GMXX2519, Waldmunchen
GMXX2520, Marklkofen
GMXX2521, Oberporing
GMXX2522, Kelbra
GMXX2523, Pyrbaum
GMXX2524, Neuffen
GMXX2525, Engelschoff
GMXX2526, Grunstadt
GMXX2527, Adenau
GMXX2528, Sankt Augustin
GMXX2529, Kleinkahl
GMXX2530, Nagold
GMXX2531, Meldorf
GMXX2532, Lengdorf
GMXX2533, Huisheim
GMXX2534, Quierschied
GMXX2535, Sosa
GMXX2536, Durmentingen
GMXX2537, Lauter
GMXX2538, Remchingen
GMXX2539, Buch
GMXX2540, Jetzendorf
GMXX2541, Homburg
GMXX2542, Sinzheim
GMXX2543, Wilkau-Hasslau
GMXX2544, Ronnenberg
GMXX2545, Twist
GMXX2546, Heiligkreuzsteinach
GMXX2547, Kirchberg/Hunsruck
GMXX2548, Glottertal
GMXX2549, Busingen am Hochrhein
GMXX2550, Mulheim/Mosel
GMXX2551, Geschendorf
GMXX2552, Neuendorf
GMXX2553, Megesheim
GMXX2554, Silberstedt
GMXX2555, Crinitz
GMXX2556, Langfurth
GMXX2557, Jonsdorf
GMXX2558, Sollstedt
GMXX2559, Poppenhausen
GMXX2560, Eisenbach
GMXX2561, Hasselfelde
GMXX2562, Bad Wilsnack
GMXX2563, Herzberg
GMXX2564, Frankenthal
GMXX2565, Bad Windsheim
GMXX2566, Bonndorf
GMXX2567, Markt Indersdorf
GMXX2568, Furstenstein
GMXX2569, Schnurpflingen
GMXX2570, Bohl-Iggelheim
GMXX2571, Welle
GMXX2572, Ehringshausen
GMXX2573, Barchfeld
GMXX2574, Pennigsehl
GMXX2575, Hohenhameln
GMXX2576, Schwandorf
GMXX2577, Horgau
GMXX2578, Reichertshausen
GMXX2579, Lichtenwald
GMXX2580, Thalheim
GMXX2581, Frohburg
GMXX2582, Bad Soden/Taunus
GMXX2583, Tennenbronn
GMXX2584, Auerbach/Oberpfalz
GMXX2585, Geisingen
GMXX2586, Langenzenn
GMXX2587, Nordkirchen
GMXX2588, Jorl
GMXX2589, Massing
GMXX2590, Floh-Seligenthal
GMXX2591, Scheyern
GMXX2592, Hattert
GMXX2593, Wolfenbuttel
GMXX2594, Issigau
GMXX2595, Bordelum
GMXX2596, Hardt
GMXX2597, Hersbruck
GMXX2598, Bad Aibling
GMXX2599, Falkenfels
GMXX2600, Oettingen
GMXX2601, Barleben
GMXX2602, Schuttertal
GMXX2603, Hennweiler
GMXX2604, Pausa
GMXX2605, Holzgunz
GMXX2606, Kraichtal
GMXX2607, Velen
GMXX2608, Crimmitschau
GMXX2609, Neidenfels
GMXX2610, Siershahn
GMXX2611, Obersontheim
GMXX2612, Schwabmunchen
GMXX2613, Artern
GMXX2614, Rheinbollen
GMXX2615, Hotensleben
GMXX2616, Kirchlengern
GMXX2617, Radeburg
GMXX2618, Buch am Buchrain
GMXX2619, Ennepetal
GMXX2620, Munster
GMXX2621, Emersacker
GMXX2622, Bosel
GMXX2623, Oelsnitz/Erzgebirge
GMXX2624, Blaufelden
GMXX2625, Mallersdorf-Pfaffenberg
GMXX2626, Michelbach/Bilz
GMXX2627, Seeon-Seebruck
GMXX2628, Allstedt
GMXX2629, Weissach
GMXX2630, Spelle
GMXX2631, Schlehdorf
GMXX2632, Munchenbernsdorf
GMXX2633, Stadtilm
GMXX2634, Neufraunhofen
GMXX2635, Bendestorf
GMXX2636, Rinteln
GMXX2637, Kirchenlamitz
GMXX2638, Niederneisen
GMXX2639, Kirtorf
GMXX2640, Bad Kreuznach
GMXX2641, Theissen
GMXX2642, Viereth-Trunstadt
GMXX2643, Oberrot
GMXX2644, Holzmaden
GMXX2645, Fitzbek
GMXX2646, Haren
GMXX2647, Lalendorf
GMXX2648, Wittenforden
GMXX2649, Wellendingen
GMXX2650, Karsdorf
GMXX2651, Suderstapel
GMXX2652, Ellenberg
GMXX2653, Altendiez
GMXX2654, Neukirchen vorm Wald
GMXX2655, Stutzengrun
GMXX2656, Waging
GMXX2657, Dorfles-Esbach
GMXX2658, Rosenthal
GMXX2659, Kalletal
GMXX2660, Wunsdorf
GMXX2661, Helpsen
GMXX2662, Walkertshofen
GMXX2663, Erlenbach/Main
GMXX2664, Niedernberg
GMXX2665, Klosterfelde
GMXX2666, Pritzwalk
GMXX2667, Vettweiss
GMXX2668, Wolkenstein
GMXX2669, Sottrum
GMXX2670, Hoyershausen
GMXX2671, Bayersoien
GMXX2672, Borken
GMXX2673, Hosskirch
GMXX2674, Rodewisch
GMXX2675, Boppard
GMXX2676, Kandel
GMXX2677, Wurmannsquick
GMXX2678, Schwaan
GMXX2679, Schonefeld
GMXX2680, Weilmunster
GMXX2681, Spaichingen
GMXX2682, Borgholzhausen
GMXX2683, Sehlem
GMXX2684, Reimlingen
GMXX2685, Willich
GMXX2686, Monchweiler
GMXX2687, Mittelstetten
GMXX2688, Rannungen
GMXX2689, Flachslanden
GMXX2690, Schluchsee
GMXX2691, Heusenstamm
GMXX2692, Nienhagen
GMXX2693, Aichhalden
GMXX2694, Sauensiek
GMXX2695, Weinbach
GMXX2696, Emkendorf
GMXX2697, Grossharthau
GMXX2698, Zschornewitz
GMXX2699, Niederwerrn
GMXX2700, Halle/Westfalen
GMXX2701, Erlenbach/Marktheidenfeld
GMXX2702, Krombach
GMXX2703, Vohringen
GMXX2704, Traben-Trarbach
GMXX2705, Neureichenau
GMXX2706, Haag/Amper
GMXX2707, Badem
GMXX2708, Weinbergen
GMXX2709, Salzweg
GMXX2710, Markt Berolzheim
GMXX2711, Durchhausen
GMXX2712, Pfeffelbach
GMXX2713, Ostelsheim
GMXX2714, Haselunne
GMXX2715, Laudenbach
GMXX2716, Pirk
GMXX2717, Wasserburg/Bodensee
GMXX2718, Rhinow
GMXX2719, Munsterdorf
GMXX2720, Adelshofen
GMXX2721, Hammelburg
GMXX2722, Borgentreich
GMXX2723, Kuchen
GMXX2724, Hemdingen
GMXX2725, Klein Offenseth-Sparriesh
GMXX2726, Wiltingen
GMXX2727, Grefrath
GMXX2728, Steinheim/Murr
GMXX2729, Leinefelde
GMXX2730, Jahnsdorf
GMXX2731, Schwarzburg
GMXX2732, Rohrdorf
GMXX2733, Gross Kummerfeld
GMXX2734, Waltersdorf
GMXX2735, Au in der Hallertau
GMXX2736, Fellen
GMXX2737, Breitenbrunn
GMXX2738, Euerbach
GMXX2739, Offingen
GMXX2740, Offenhausen
GMXX2741, Alheim
GMXX2742, Schraplau
GMXX2743, Vachendorf
GMXX2744, Tannesberg
GMXX2745, Meinhard
GMXX2746, Munchweiler/Alsenz
GMXX2747, Delligsen
GMXX2748, Katzenelnbogen
GMXX2749, Delitzsch
GMXX2750, Everode
GMXX2751, Papenburg
GMXX2752, Reichenschwand
GMXX2753, Winnweiler
GMXX2754, Rumohr
GMXX2755, Vallendar
GMXX2756, Winkelhaid
GMXX2757, Mitterskirchen
GMXX2758, Moormerland
GMXX2759, Haidmuhle
GMXX2760, Friedrichstadt
GMXX2761, Munzenberg
GMXX2762, Kampfelbach
GMXX2763, Konigseggwald
GMXX2764, Mainhardt
GMXX2765, Mistelbach
GMXX2766, Villmar
GMXX2767, Ermsleben
GMXX2768, Prien
GMXX2769, Falkenstein
GMXX2770, Rodenberg
GMXX2771, Dettenheim
GMXX2772, Kaarst
GMXX2773, Waabs
GMXX2774, Bockhorn
GMXX2775, Bodenteich
GMXX2776, Bad Steben
GMXX2777, Plaidt
GMXX2778, Wollstein
GMXX2779, Wriezen
GMXX2780, Dobern
GMXX2781, Wertingen
GMXX2782, Roslau
GMXX2783, Berching
GMXX2784, Morlenbach
GMXX2785, Rothenburg ob der Tauber
GMXX2786, Ispringen
GMXX2787, Wittlingen
GMXX2788, Mengersgereuth-Hammern
GMXX2789, Nussloch
GMXX2790, Eschede
GMXX2791, Gaukonigshofen
GMXX2792, Sengenthal
GMXX2793, Oschatz
GMXX2794, Kaufering
GMXX2795, Schwabisch Gmund
GMXX2796, Rodewald
GMXX2797, Neustadt/Holstein
GMXX2798, Hungen
GMXX2799, Weste
GMXX2800, Werdau
GMXX2801, Bruchweiler-Barenbach
GMXX2802, Weissenborn
GMXX2803, Schwarmstedt
GMXX2804, Gerstetten
GMXX2805, Haslach
GMXX2806, Sankt Oswald-Riedlhutte
GMXX2807, Ottenbach
GMXX2808, Osann-Monzel
GMXX2809, Herrenberg
GMXX2810, Grasleben
GMXX2811, Wanfried
GMXX2812, Oberdorla
GMXX2813, Langenleuba-Niederhain
GMXX2814, Leipheim
GMXX2815, Mockern
GMXX2816, Dorf Mecklenburg
GMXX2817, Reichenbach/Vogtland
GMXX2818, Halstenbek
GMXX2819, Amelinghausen
GMXX2820, Krummendeich
GMXX2821, Frickenhausen/Main
GMXX2822, Ladbergen
GMXX2823, Kronberg
GMXX2824, Weiler-Simmerberg
GMXX2825, Bad Wimpfen
GMXX2826, Essenbach
GMXX2827, Ohlstadt
GMXX2828, Hirzenhain
GMXX2829, Huttlingen
GMXX2830, Uslar
GMXX2831, Malente
GMXX2832, Egestorf
GMXX2833, Niederalteich
GMXX2834, Boltenhagen
GMXX2835, Hohenstein-Ernstthal
GMXX2836, Elsterwerda
GMXX2837, Hamminkeln
GMXX2838, Prittriching
GMXX2839, Pluderhausen
GMXX2840, Waldaschaff
GMXX2841, Gerlingen
GMXX2842, Burg
GMXX2843, Oberursel
GMXX2844, Mutlangen
GMXX2845, Bischberg
GMXX2846, Grossenwiehe
GMXX2847, Adenbuttel
GMXX2848, Oberkochen
GMXX2849, Braunfels
GMXX2850, Buggingen
GMXX2851, Herzhorn
GMXX2852, Dietmannsried
GMXX2853, Grunhain
GMXX2854, Lauingen
GMXX2855, Bonstetten
GMXX2856, Oelde
GMXX2857, Breuna
GMXX2858, Hofer
GMXX2859, Amorbach
GMXX2860, Kasendorf
GMXX2861, Puchersreuth
GMXX2862, Harsdorf
GMXX2863, Schutterwald
GMXX2864, Schoppingen
GMXX2865, Kamp-Lintfort
GMXX2866, Franzburg
GMXX2867, Leinzell
GMXX2868, Burgel
GMXX2869, Oberdachstetten
GMXX2870, Bad Schmiedeberg
GMXX2871, Ilberstedt
GMXX2872, Mauerstetten
GMXX2873, Barenstein
GMXX2874, Collenberg
GMXX2875, Genthin
GMXX2876, Brussow
GMXX2877, Osterstedt
GMXX2878, Kotelow
GMXX2879, Hoppstadten-Weiersbach
GMXX2880, Gemmingen
GMXX2881, Roden
GMXX2882, Lippstadt
GMXX2883, Apensen
GMXX2884, Limeshain
GMXX2885, Geising
GMXX2886, Zarrentin
GMXX2887, Grossorner
GMXX2888, Behrendorf
GMXX2889, Haltern
GMXX2890, Biberach
GMXX2891, Ludwigslust
GMXX2892, Weissenohe
GMXX2893, Bakum
GMXX2894, Nebra
GMXX2895, Marktschellenberg
GMXX2896, Bermatingen
GMXX2897, Viechtach
GMXX2898, Mombris
GMXX2899, Gelchsheim
GMXX2900, Bindlach
GMXX2901, Deckenpfronn
GMXX2902, Buhlertal
GMXX2903, Mettenheim
GMXX2904, Waakirchen
GMXX2905, Pahlen
GMXX2906, Wasbuttel
GMXX2907, Ostenfeld
GMXX2908, Steinebach
GMXX2909, Kaltenkirchen
GMXX2910, Taarstedt
GMXX2911, Groditz
GMXX2912, Lobbach
GMXX2913, Parkstein
GMXX2914, Schenklengsfeld
GMXX2915, Monsheim
GMXX2916, Schirmitz
GMXX2917, Gernsheim
GMXX2918, Boizenburg
GMXX2919, Wendelstein
GMXX2920, Bortlingen
GMXX2921, Inzell
GMXX2922, Newel
GMXX2923, Strehla
GMXX2924, Sankt Peter
GMXX2925, Steinhagen
GMXX2926, Riedhausen
GMXX2927, Sohland
GMXX2928, Reuth
GMXX2929, Neukirchen
GMXX2930, Illertissen
GMXX2931, Bopfingen
GMXX2932, Giesen
GMXX2933, Rabenau
GMXX2934, Kell am See
GMXX2935, Unna
GMXX2936, Wilsdruff
GMXX2937, Steinwenden
GMXX2938, Friedenfels
GMXX2939, Untermunkheim
GMXX2940, Neuenweg
GMXX2941, Driedorf
GMXX2942, Tholey
GMXX2943, Steinenbronn
GMXX2944, Rockenberg
GMXX2945, Basdorf
GMXX2946, Pretzsch
GMXX2947, Mornsheim
GMXX2948, Schloss Holte-Stukenbrock
GMXX2949, Metten
GMXX2950, Marbach
